Date,Hour,Temperature (°C),Humidity (%),Wind Speed (km/h),Rain (mm),Public Holiday,Real Estate Development Index,Seasonal Factor,Day of Week,Historical Demand (MW)
2024-01-14,21,22,55,0,1.0,No,1.1503415636336354,Winter,Sunday,1027
2024-01-14,22,41,41,3,1.0,No,1.0182274705779064,Winter,Sunday,2225
2024-01-14,23,36,51,12,5.0,No,1.2298289760123433,Winter,Sunday,2929
2024-01-15,0,20,74,1,0.0,No,1.3073471330775206,Winter,Monday,1439
2024-01-15,1,32,31,13,1.0,No,1.2328978772700938,Winter,Monday,892
2024-01-15,2,37,54,1,0.0,No,1.1873100267589838,Winter,Monday,884
2024-01-15,3,34,38,3,0.0,No,1.1862407949627731,Winter,Monday,930
2024-01-15,4,24,73,8,0.0,No,1.0067616030182729,Winter,Monday,905
2024-01-15,5,39,85,3,1.0,No,1.2793911731909837,Winter,Monday,532
2024-01-15,6,20,42,3,0.5,No,1.4064268029472164,Winter,Monday,861
2024-01-15,7,26,63,9,5.0,No,1.31734626442389,Winter,Monday,378
2024-01-15,8,30,83,9,1.0,No,1.0520123774391332,Winter,Monday,1123
2024-01-15,9,13,46,10,0.0,No,1.1275005102157498,Winter,Monday,1147
2024-01-15,10,10,37,8,0.0,No,1.083903280857475,Winter,Monday,868
2024-01-15,11,42,74,6,0.0,Yes,1.3404650647582286,Winter,Monday,1069
2024-01-15,12,38,39,3,0.0,No,1.1284900652863652,Winter,Monday,1007
2024-01-15,13,14,76,4,0.0,No,1.0121294773622556,Winter,Monday,799
2024-01-15,14,43,38,0,5.0,No,1.4033379765080147,Winter,Monday,1239
2024-01-15,15,9,64,9,0.0,No,1.071058960668846,Winter,Monday,2345
2024-01-15,16,13,34,7,0.0,No,1.4253744890917348,Winter,Monday,2444
2024-01-15,17,5,60,10,5.0,No,1.1624225349536732,Winter,Monday,2303
2024-01-15,18,27,48,10,1.0,No,1.4104193008540395,Winter,Monday,1899
2024-01-15,19,39,57,6,0.0,No,1.1559526826304245,Winter,Monday,1192
2024-01-15,20,41,57,8,0.0,No,1.202308345963408,Winter,Monday,819
2024-01-15,21,27,74,13,1.0,No,1.106481901857596,Winter,Monday,908
2024-01-15,22,38,73,8,0.0,No,1.3147560105511598,Winter,Monday,2042
2024-01-15,23,21,68,8,1.0,No,1.2632777152497572,Winter,Monday,2357
2024-01-16,0,22,76,4,5.0,No,1.3528273944922495,Winter,Tuesday,1361
2024-01-16,1,19,74,6,0.0,No,1.081433594230352,Winter,Tuesday,949
2024-01-16,2,21,33,12,0.0,No,1.272631428162589,Winter,Tuesday,1013
2024-01-16,3,14,57,13,1.0,No,1.141165568326425,Winter,Tuesday,875
2024-01-16,4,42,76,3,0.0,No,1.1093774192532169,Winter,Tuesday,841
2024-01-16,5,41,86,0,0.0,No,1.4498815140163404,Winter,Tuesday,927
2024-01-16,6,27,87,6,0.0,No,1.2996220424365177,Winter,Tuesday,1634
2024-01-16,7,27,33,4,0.0,No,1.4976955874953226,Winter,Tuesday,1284
2024-01-16,8,22,64,6,0.0,No,1.2281936527075308,Winter,Tuesday,859
2024-01-16,9,28,61,14,0.0,No,1.247604558288805,Winter,Tuesday,1155
2024-01-16,10,25,74,7,0.0,No,1.1489731269864052,Winter,Tuesday,1336
2024-01-16,11,33,46,5,1.0,No,1.1734849495299655,Winter,Tuesday,548
2024-01-16,12,20,67,9,5.0,No,1.0231598809858808,Winter,Tuesday,544
2024-01-16,13,34,42,7,0.0,No,1.3749386071531537,Winter,Tuesday,1259
2024-01-16,14,13,41,10,0.0,No,1.4258222954682762,Winter,Tuesday,1223
2024-01-16,15,21,79,9,1.0,No,1.262474026448217,Winter,Tuesday,2997
2024-01-16,16,44,60,13,0.0,No,1.4324606948602912,Winter,Tuesday,2712
2024-01-16,17,39,82,9,0.5,No,1.3619073661524372,Winter,Tuesday,2754
2024-01-16,18,42,37,13,0.0,No,1.0052984659885897,Winter,Tuesday,1887
2024-01-16,19,25,38,12,0.0,No,1.0902418207993012,Winter,Tuesday,600
2024-01-16,20,26,74,11,0.0,No,1.4273381510991816,Winter,Tuesday,504
2024-01-16,21,43,74,11,1.0,No,1.2125082545082604,Winter,Tuesday,763
2024-01-16,22,14,65,13,0.0,No,1.0219235610931872,Winter,Tuesday,2206
2024-01-16,23,7,74,10,1.0,No,1.3724467421410302,Winter,Tuesday,2721
2024-01-17,0,34,50,12,0.0,No,1.1417090511888839,Winter,Wednesday,1105
2024-01-17,1,14,35,14,0.0,No,1.352134741886026,Winter,Wednesday,1099
2024-01-17,2,28,59,1,0.0,No,1.091293011817124,Winter,Wednesday,1027
2024-01-17,3,41,37,7,0.0,No,1.444955325892378,Winter,Wednesday,597
2024-01-17,4,35,57,13,1.0,No,1.359565019303904,Winter,Wednesday,510
2024-01-17,5,31,88,11,0.0,No,1.4289113953535213,Winter,Wednesday,1308
2024-01-17,6,38,46,4,0.0,No,1.3086592596962858,Winter,Wednesday,743
2024-01-17,7,35,88,0,0.0,No,1.4010408668996142,Winter,Wednesday,1481
2024-01-17,8,18,68,0,0.0,No,1.3611474912947619,Winter,Wednesday,698
2024-01-17,9,35,48,6,0.0,No,1.1727677062769684,Winter,Wednesday,1547
2024-01-17,10,13,83,11,0.0,No,1.211796080996475,Winter,Wednesday,814
2024-01-17,11,6,50,14,0.0,No,1.458329150551219,Winter,Wednesday,1054
2024-01-17,12,40,85,8,0.5,No,1.0942673768956048,Winter,Wednesday,1178
2024-01-17,13,11,43,12,1.0,No,1.0348719801605781,Winter,Wednesday,806
2024-01-17,14,30,84,6,0.5,No,1.1912497305586611,Winter,Wednesday,1020
2024-01-17,15,23,38,6,5.0,No,1.1271254658621408,Winter,Wednesday,2625
2024-01-17,16,24,75,4,0.5,No,1.3949449691432116,Winter,Wednesday,2578
2024-01-17,17,28,33,0,1.0,No,1.2211507788458702,Winter,Wednesday,2703
2024-01-17,18,31,53,8,0.5,No,1.0431683102356772,Winter,Wednesday,2056
2024-01-17,19,21,77,7,0.0,No,1.1498945645350565,Winter,Wednesday,742
2024-01-17,20,10,49,6,1.0,No,1.4340331023309245,Winter,Wednesday,1038
2024-01-17,21,35,79,4,0.0,No,1.0985242613505306,Winter,Wednesday,796
2024-01-17,22,43,60,12,0.5,No,1.0003691862359527,Winter,Wednesday,2045
2024-01-17,23,43,33,3,0.0,No,1.167513490040859,Winter,Wednesday,2718
2024-01-18,0,34,34,4,5.0,No,1.2934688368912035,Winter,Thursday,725
2024-01-18,1,42,83,3,0.5,No,1.1249693625494992,Winter,Thursday,663
2024-01-18,2,11,76,0,1.0,No,1.3291226764320343,Winter,Thursday,966
2024-01-18,3,20,78,13,1.0,No,1.490687000044332,Winter,Thursday,1145
2024-01-18,4,35,89,2,0.0,No,1.3207019512538478,Winter,Thursday,639
2024-01-18,5,28,80,8,0.0,Yes,1.2409823936719941,Winter,Thursday,1086
2024-01-18,6,15,52,0,5.0,No,1.2985412903365945,Winter,Thursday,1359
2024-01-18,7,43,39,0,0.0,No,1.1998500086080297,Winter,Thursday,1082
2024-01-18,8,22,81,11,0.5,No,1.380846582766488,Winter,Thursday,737
2024-01-18,9,28,37,4,0.0,No,1.4356440379514372,Winter,Thursday,1292
2024-01-18,10,9,63,10,1.0,No,1.295600952002768,Winter,Thursday,706
2024-01-18,11,41,76,5,0.0,No,1.088815593836998,Winter,Thursday,711
2024-01-18,12,22,77,1,5.0,No,1.071812084290617,Winter,Thursday,982
2024-01-18,13,36,35,7,0.0,No,1.12498694588953,Winter,Thursday,1169
2024-01-18,14,37,41,5,0.0,No,1.3717259062644565,Winter,Thursday,785
2024-01-18,15,28,35,1,0.0,No,1.1483186836998964,Winter,Thursday,2186
2024-01-18,16,11,71,3,0.0,No,1.4600271268539826,Winter,Thursday,2289
2024-01-18,17,14,71,9,0.0,Yes,1.2449380549148077,Winter,Thursday,2462
2024-01-18,18,30,78,3,0.0,No,1.3058428010136627,Winter,Thursday,2353
2024-01-18,19,17,65,6,0.0,No,1.2328053565532118,Winter,Thursday,959
2024-01-18,20,23,49,5,1.0,No,1.2935993366411738,Winter,Thursday,1186
2024-01-18,21,28,74,2,5.0,No,1.40236714284303,Winter,Thursday,690
2024-01-18,22,17,41,9,0.0,No,1.024816740657856,Winter,Thursday,2034
2024-01-18,23,11,42,4,0.0,No,1.3093598261475183,Winter,Thursday,2994
2024-01-19,0,34,46,2,1.0,No,1.3482870693080693,Winter,Friday,1110
2024-01-19,1,27,34,13,0.0,No,1.1922228598407403,Winter,Friday,1076
2024-01-19,2,30,73,10,0.0,No,1.1325534265131412,Winter,Friday,979
2024-01-19,3,20,70,3,0.0,No,1.0155608040954487,Winter,Friday,1157
2024-01-19,4,28,38,5,0.0,No,1.195910483903098,Winter,Friday,1299
2024-01-19,5,31,41,7,0.0,No,1.3684401641082584,Winter,Friday,1448
2024-01-19,6,13,86,2,0.0,No,1.0085545334913641,Winter,Friday,507
2024-01-19,7,25,47,4,1.0,No,1.0027532413784712,Winter,Friday,1068
2024-01-19,8,9,36,0,0.5,No,1.4107260598580311,Winter,Friday,566
2024-01-19,9,33,33,7,1.0,No,1.2385693313368749,Winter,Friday,1026
2024-01-19,10,21,32,14,1.0,No,1.1934166867116265,Winter,Friday,1007
2024-01-19,11,5,42,12,0.0,No,1.1231834045306512,Winter,Friday,971
2024-01-19,12,32,55,1,0.0,No,1.1656158231192744,Winter,Friday,1107
2024-01-19,13,23,71,8,1.0,No,1.2109485794921926,Winter,Friday,1324
2024-01-19,14,19,36,8,0.0,No,1.2431509753115315,Winter,Friday,956
2024-01-19,15,6,61,5,1.0,No,1.437425963061316,Winter,Friday,2995
2024-01-19,16,13,40,11,0.0,No,1.4257481038988273,Winter,Friday,2388
2024-01-19,17,30,63,5,0.0,No,1.3346957653732217,Winter,Friday,2312
2024-01-19,18,14,34,14,5.0,No,1.3618463428383372,Winter,Friday,2419
2024-01-19,19,25,58,0,0.0,No,1.294992533996737,Winter,Friday,1431
2024-01-19,20,32,34,10,0.0,No,1.4327145867551996,Winter,Friday,798
2024-01-19,21,9,65,1,1.0,No,1.2636881820075838,Winter,Friday,1241
2024-01-19,22,16,47,3,0.0,No,1.1111599066153477,Winter,Friday,2275
2024-01-19,23,19,89,10,0.0,No,1.368988659656416,Winter,Friday,1950
2024-01-20,0,31,36,14,0.0,No,1.0700456417588577,Winter,Saturday,668
2024-01-20,1,21,46,12,0.0,Yes,1.2883194771043271,Winter,Saturday,1134
2024-01-20,2,7,71,5,5.0,No,1.1137213285814878,Winter,Saturday,1165
2024-01-20,3,17,78,5,0.0,No,1.1162262065263713,Winter,Saturday,1276
2024-01-20,4,19,43,11,0.0,No,1.4785819736659866,Winter,Saturday,1153
2024-01-20,5,24,80,14,5.0,No,1.2347084188271142,Winter,Saturday,1125
2024-01-20,6,9,35,11,0.0,No,1.2957948539537147,Winter,Saturday,837
2024-01-20,7,18,68,13,1.0,No,1.205880045485145,Winter,Saturday,1168
2024-01-20,8,23,89,1,0.0,No,1.069574668243127,Winter,Saturday,1565
2024-01-20,9,30,30,1,0.0,No,1.1881544273456457,Winter,Saturday,1257
2024-01-20,10,17,58,9,1.0,No,1.2260642130826374,Winter,Saturday,607
2024-01-20,11,5,67,7,0.0,No,1.4814507214732844,Winter,Saturday,1249
2024-01-20,12,16,66,4,0.5,Yes,1.1316362208823225,Winter,Saturday,696
2024-01-20,13,27,59,6,1.0,No,1.1212063058880872,Winter,Saturday,1848
2024-01-20,14,33,58,13,0.0,No,1.2735508704722796,Winter,Saturday,1311
2024-01-20,15,23,34,4,0.0,No,1.3195599728137017,Winter,Saturday,2003
2024-01-20,16,30,32,6,5.0,No,1.0495123618803726,Winter,Saturday,2397
2024-01-20,17,41,33,7,5.0,No,1.4488210557300483,Winter,Saturday,2503
2024-01-20,18,13,31,6,0.5,No,1.4516593833395368,Winter,Saturday,2735
2024-01-20,19,18,59,13,0.0,No,1.4845355202726367,Winter,Saturday,1434
2024-01-20,20,25,61,8,1.0,No,1.3024406010405734,Winter,Saturday,1063
2024-01-20,21,36,55,3,0.0,No,1.0904089204768694,Winter,Saturday,913
2024-01-20,22,24,46,13,1.0,No,1.4053562901455992,Winter,Saturday,2198
2024-01-20,23,33,35,5,5.0,No,1.0696945786589502,Winter,Saturday,2526
2024-01-21,0,44,40,14,0.0,No,1.0565710447348815,Winter,Sunday,1181
2024-01-21,1,29,85,6,0.0,No,1.0031651993740955,Winter,Sunday,830
2024-01-21,2,10,85,6,0.5,No,1.1515137253719192,Winter,Sunday,824
2024-01-21,3,24,58,10,0.0,No,1.1153195076992823,Winter,Sunday,1008
2024-01-21,4,9,62,13,0.0,No,1.142403085724367,Winter,Sunday,1581
2024-01-21,5,40,31,13,0.5,Yes,1.3144146724450771,Winter,Sunday,694
2024-01-21,6,17,59,3,0.0,No,1.3093277303335085,Winter,Sunday,569
2024-01-21,7,23,67,7,0.0,No,1.3404843002630549,Winter,Sunday,952
2024-01-21,8,9,57,11,0.0,No,1.2161265451090388,Winter,Sunday,1398
2024-01-21,9,17,71,12,5.0,No,1.1169487595151955,Winter,Sunday,1275
2024-01-21,10,24,37,4,0.0,No,1.4656773345111975,Winter,Sunday,908
2024-01-21,11,25,43,2,0.0,No,1.3689006380992919,Winter,Sunday,1123
2024-01-21,12,23,66,7,1.0,No,1.3274767043346187,Winter,Sunday,661
2024-01-21,13,31,71,13,0.0,No,1.3731491197673844,Winter,Sunday,1062
2024-01-21,14,9,55,1,0.0,No,1.0764627254946517,Winter,Sunday,1177
2024-01-21,15,40,39,6,0.0,No,1.0243159960417265,Winter,Sunday,2712
2024-01-21,16,23,79,12,0.0,No,1.153825366208577,Winter,Sunday,2526
2024-01-21,17,24,62,0,5.0,No,1.1375942623877768,Winter,Sunday,2992
2024-01-21,18,33,71,11,0.0,No,1.3508340554940528,Winter,Sunday,2055
2024-01-21,19,33,50,14,0.5,No,1.4567814137383752,Winter,Sunday,51
2024-01-21,20,7,56,9,0.0,Yes,1.0546764775010216,Winter,Sunday,1295
2024-01-21,21,21,75,11,0.0,No,1.1251757420835764,Winter,Sunday,631
2024-01-21,22,22,39,14,1.0,No,1.093653384768073,Winter,Sunday,1872
2024-01-21,23,29,58,8,0.5,No,1.4872735261317296,Winter,Sunday,2075
2024-01-22,0,25,87,14,0.0,No,1.4229234316514576,Winter,Monday,673
2024-01-22,1,37,53,14,0.0,No,1.2281721487643167,Winter,Monday,1120
2024-01-22,2,11,37,9,0.0,Yes,1.3378127912875288,Winter,Monday,867
2024-01-22,3,38,69,0,0.0,No,1.1087682349900385,Winter,Monday,659
2024-01-22,4,31,63,10,0.5,Yes,1.2788503334296788,Winter,Monday,1156
2024-01-22,5,6,80,9,0.0,No,1.3421161834457074,Winter,Monday,1213
2024-01-22,6,38,39,6,5.0,No,1.3581312706910305,Winter,Monday,1113
2024-01-22,7,21,68,2,5.0,No,1.0647792330437222,Winter,Monday,493
2024-01-22,8,16,57,11,5.0,No,1.1087547690251705,Winter,Monday,1663
2024-01-22,9,43,72,14,0.5,No,1.2225785925499832,Winter,Monday,1055
2024-01-22,10,16,43,3,1.0,No,1.1983807400130613,Winter,Monday,793
2024-01-22,11,30,62,3,0.5,No,1.480413421588955,Winter,Monday,560
2024-01-22,12,24,45,7,0.0,No,1.4854097409433267,Winter,Monday,616
2024-01-22,13,12,40,8,0.5,No,1.324802265416258,Winter,Monday,803
2024-01-22,14,15,57,1,0.0,No,1.3438758868449028,Winter,Monday,1155
2024-01-22,15,9,83,10,1.0,No,1.1482294712747705,Winter,Monday,2430
2024-01-22,16,25,47,9,0.0,Yes,1.0986415399588652,Winter,Monday,3070
2024-01-22,17,21,70,10,0.0,No,1.1718965971465471,Winter,Monday,2186
2024-01-22,18,38,54,12,5.0,No,1.4361033825899485,Winter,Monday,2856
2024-01-22,19,35,82,6,0.0,No,1.0887301918180736,Winter,Monday,1089
2024-01-22,20,13,76,7,0.0,No,1.4533523121522882,Winter,Monday,575
2024-01-22,21,33,40,7,0.0,No,1.3680938400341656,Winter,Monday,510
2024-01-22,22,8,55,3,0.0,No,1.3316371660264956,Winter,Monday,2518
2024-01-22,23,41,74,11,0.5,No,1.375452943738131,Winter,Monday,2403
2024-01-23,0,20,47,1,0.0,No,1.3957344897550041,Winter,Tuesday,865
2024-01-23,1,35,76,2,0.0,No,1.2942814014338313,Winter,Tuesday,1169
2024-01-23,2,13,51,14,0.0,Yes,1.232421188524333,Winter,Tuesday,1148
2024-01-23,3,10,34,8,0.0,No,1.331235626744225,Winter,Tuesday,798
2024-01-23,4,23,83,13,1.0,No,1.18200130467743,Winter,Tuesday,708
2024-01-23,5,34,31,5,0.5,No,1.1103434591075874,Winter,Tuesday,869
2024-01-23,6,28,47,2,1.0,No,1.2493036204136094,Winter,Tuesday,1048
2024-01-23,7,23,47,0,0.0,No,1.0771877421524991,Winter,Tuesday,912
2024-01-23,8,26,50,8,0.0,Yes,1.0979190135572003,Winter,Tuesday,352
2024-01-23,9,5,67,6,0.0,No,1.2451001550864638,Winter,Tuesday,1089
2024-01-23,10,19,60,11,0.0,No,1.0375940157049426,Winter,Tuesday,482
2024-01-23,11,33,74,12,0.0,Yes,1.20012386873044,Winter,Tuesday,1136
2024-01-23,12,40,43,6,0.0,No,1.420825072467358,Winter,Tuesday,896
2024-01-23,13,8,33,6,0.0,No,1.1738681022976467,Winter,Tuesday,1209
2024-01-23,14,15,69,2,0.0,No,1.1712452844385517,Winter,Tuesday,1119
2024-01-23,15,27,60,12,0.0,No,1.3185695592498556,Winter,Tuesday,2841
2024-01-23,16,15,70,10,5.0,No,1.4336770417292395,Winter,Tuesday,2474
2024-01-23,17,20,41,1,0.0,No,1.1867535184025901,Winter,Tuesday,2556
2024-01-23,18,23,70,1,0.0,No,1.104977731268822,Winter,Tuesday,2499
2024-01-23,19,27,53,1,0.5,No,1.1187465077751244,Winter,Tuesday,1331
2024-01-23,20,36,49,13,5.0,No,1.380927804633442,Winter,Tuesday,1372
2024-01-23,21,36,44,3,0.0,No,1.160620098803461,Winter,Tuesday,540
2024-01-23,22,8,86,11,1.0,No,1.0363914727805308,Winter,Tuesday,2363
2024-01-23,23,37,67,9,5.0,No,1.0466362066450894,Winter,Tuesday,1599
2024-01-24,0,19,59,3,0.0,No,1.3749424206190428,Winter,Wednesday,260
2024-01-24,1,17,89,13,0.5,No,1.215146077927534,Winter,Wednesday,1171
2024-01-24,2,13,60,12,0.0,No,1.334844507355747,Winter,Wednesday,1385
2024-01-24,3,25,55,12,0.0,No,1.4592294008794324,Winter,Wednesday,776
2024-01-24,4,13,78,11,5.0,No,1.4975374048150318,Winter,Wednesday,767
2024-01-24,5,18,60,7,0.0,No,1.2855217002375485,Winter,Wednesday,1065
2024-01-24,6,13,50,12,0.0,No,1.4000957039810098,Winter,Wednesday,1347
2024-01-24,7,18,75,1,1.0,No,1.026766413302827,Winter,Wednesday,1412
2024-01-24,8,25,70,9,1.0,No,1.209395721761728,Winter,Wednesday,925
2024-01-24,9,40,66,10,0.0,No,1.0929290546634705,Winter,Wednesday,756
2024-01-24,10,16,41,1,0.0,No,1.0305192166028732,Winter,Wednesday,1462
2024-01-24,11,43,65,1,5.0,No,1.2129093394557375,Winter,Wednesday,1823
2024-01-24,12,27,80,9,0.5,No,1.3153753663204157,Winter,Wednesday,1508
2024-01-24,13,17,74,6,0.0,No,1.488160299113847,Winter,Wednesday,523
2024-01-24,14,40,49,13,0.0,No,1.3906122266673928,Winter,Wednesday,1034
2024-01-24,15,42,63,12,0.0,No,1.348117879561946,Winter,Wednesday,2702
2024-01-24,16,17,65,10,5.0,No,1.355364851666798,Winter,Wednesday,2513
2024-01-24,17,19,70,13,0.5,No,1.2851297754013375,Winter,Wednesday,2377
2024-01-24,18,44,41,7,0.0,No,1.4332509914014588,Winter,Wednesday,2298
2024-01-24,19,30,73,3,0.0,No,1.1581863747737349,Winter,Wednesday,1066
2024-01-24,20,12,75,10,0.0,No,1.1089450850023446,Winter,Wednesday,1321
2024-01-24,21,23,86,10,0.0,No,1.233606237322765,Winter,Wednesday,1360
2024-01-24,22,18,48,11,0.0,No,1.4286949861188998,Winter,Wednesday,2367
2024-01-24,23,20,50,0,0.0,No,1.0068795205651857,Winter,Wednesday,2344
2024-01-25,0,23,30,6,0.0,No,1.185848407342749,Winter,Thursday,1276
2024-01-25,1,15,72,11,1.0,No,1.2794658802837087,Winter,Thursday,811
2024-01-25,2,21,89,8,0.0,No,1.3072306713235147,Winter,Thursday,627
2024-01-25,3,11,58,1,1.0,No,1.0241179860372709,Winter,Thursday,807
2024-01-25,4,7,57,9,0.0,No,1.380707431612881,Winter,Thursday,1627
2024-01-25,5,5,66,10,0.5,No,1.4330027820463977,Winter,Thursday,822
2024-01-25,6,38,33,8,0.5,No,1.1911591532381904,Winter,Thursday,605
2024-01-25,7,26,63,4,5.0,No,1.4464846516524226,Winter,Thursday,1207
2024-01-25,8,33,82,5,0.0,No,1.1778394340413008,Winter,Thursday,1020
2024-01-25,9,23,62,0,5.0,No,1.1082011664569735,Winter,Thursday,1205
2024-01-25,10,15,64,1,5.0,No,1.3661887922956455,Winter,Thursday,789
2024-01-25,11,14,58,8,0.5,No,1.4100262626917062,Winter,Thursday,591
2024-01-25,12,34,46,3,5.0,No,1.421722077421818,Winter,Thursday,1008
2024-01-25,13,20,30,5,1.0,No,1.3985931108742853,Winter,Thursday,827
2024-01-25,14,26,82,10,0.5,Yes,1.032529481676546,Winter,Thursday,291
2024-01-25,15,30,50,9,0.5,No,1.2953979010341607,Winter,Thursday,3076
2024-01-25,16,27,46,13,0.0,No,1.4549507222552305,Winter,Thursday,2419
2024-01-25,17,7,46,12,0.0,No,1.0014662996694867,Winter,Thursday,2546
2024-01-25,18,41,59,13,1.0,No,1.0435803744030165,Winter,Thursday,2434
2024-01-25,19,23,33,12,0.0,No,1.4023679156963973,Winter,Thursday,71
2024-01-25,20,5,80,7,0.0,No,1.2421681146479804,Winter,Thursday,1118
2024-01-25,21,10,33,14,0.0,No,1.3622921157781658,Winter,Thursday,737
2024-01-25,22,10,81,7,0.0,No,1.17194593231274,Winter,Thursday,2973
2024-01-25,23,23,87,11,0.5,No,1.0443404891574752,Winter,Thursday,2254
2024-01-26,0,5,87,3,5.0,No,1.1714310050395467,Winter,Friday,1249
2024-01-26,1,27,70,0,0.0,Yes,1.0042886700623859,Winter,Friday,1102
2024-01-26,2,29,79,10,0.0,No,1.1852088671689163,Winter,Friday,1134
2024-01-26,3,40,79,13,0.0,No,1.3292381663862902,Winter,Friday,1099
2024-01-26,4,9,89,6,0.5,No,1.4572785685737355,Winter,Friday,1391
2024-01-26,5,34,31,7,0.5,No,1.224057220155859,Winter,Friday,1153
2024-01-26,6,35,75,2,0.5,No,1.2644732373587524,Winter,Friday,937
2024-01-26,7,31,42,13,0.0,No,1.1814320246356516,Winter,Friday,358
2024-01-26,8,16,71,9,0.0,No,1.093421836004733,Winter,Friday,124
2024-01-26,9,8,78,1,1.0,No,1.1941165973929269,Winter,Friday,780
2024-01-26,10,33,36,5,0.5,No,1.0159394257204677,Winter,Friday,791
2024-01-26,11,10,85,7,5.0,No,1.2306852836550852,Winter,Friday,571
2024-01-26,12,8,69,4,5.0,No,1.451890560158093,Winter,Friday,1056
2024-01-26,13,10,79,3,0.5,No,1.0370234478216296,Winter,Friday,788
2024-01-26,14,32,74,0,1.0,No,1.228348397578834,Winter,Friday,999
2024-01-26,15,17,36,8,0.0,Yes,1.2134595572882927,Winter,Friday,2517
2024-01-26,16,29,44,1,0.0,No,1.0600971413333018,Winter,Friday,2400
2024-01-26,17,35,65,10,0.0,No,1.109079928838746,Winter,Friday,2697
2024-01-26,18,31,67,7,0.0,No,1.390957432252244,Winter,Friday,1913
2024-01-26,19,10,57,8,0.0,No,1.4622129310636487,Winter,Friday,1147
2024-01-26,20,7,54,1,0.0,No,1.020717675301397,Winter,Friday,1259
2024-01-26,21,12,35,7,0.0,No,1.206001814249423,Winter,Friday,1184
2024-01-26,22,25,46,6,0.0,No,1.3419915790857058,Winter,Friday,2256
2024-01-26,23,38,79,13,0.0,No,1.1510829808531113,Winter,Friday,1640
2024-01-27,0,18,88,4,1.0,No,1.1152178082356663,Winter,Saturday,787
2024-01-27,1,26,86,13,1.0,No,1.239723287766009,Winter,Saturday,637
2024-01-27,2,8,67,5,0.0,Yes,1.1732799390284114,Winter,Saturday,1211
2024-01-27,3,40,45,11,0.0,No,1.3310345378819983,Winter,Saturday,648
2024-01-27,4,13,80,11,0.0,No,1.4824113477129177,Winter,Saturday,840
2024-01-27,5,32,44,1,0.0,No,1.127724269095443,Winter,Saturday,720
2024-01-27,6,31,83,0,0.0,No,1.0527158366189417,Winter,Saturday,560
2024-01-27,7,21,55,9,0.0,No,1.111579638288546,Winter,Saturday,760
2024-01-27,8,19,67,2,5.0,No,1.3967405907266195,Winter,Saturday,1092
2024-01-27,9,31,33,7,1.0,No,1.4991702658341224,Winter,Saturday,732
2024-01-27,10,24,69,3,1.0,No,1.064305679298349,Winter,Saturday,1031
2024-01-27,11,26,46,5,0.5,No,1.3824088390239806,Winter,Saturday,1353
2024-01-27,12,26,35,14,0.0,No,1.2272780803394994,Winter,Saturday,1174
2024-01-27,13,34,33,0,0.0,No,1.4458248449688496,Winter,Saturday,852
2024-01-27,14,11,52,6,5.0,No,1.3461847015693427,Winter,Saturday,1050
2024-01-27,15,40,50,1,0.0,Yes,1.1806600896493358,Winter,Saturday,2254
2024-01-27,16,9,66,2,0.0,No,1.1724473094491974,Winter,Saturday,1791
2024-01-27,17,8,46,5,0.0,No,1.2994362258230663,Winter,Saturday,1639
2024-01-27,18,28,38,10,0.0,No,1.2165395352645272,Winter,Saturday,2574
2024-01-27,19,31,83,1,1.0,No,1.4572098919190584,Winter,Saturday,1370
2024-01-27,20,5,81,9,0.0,No,1.486534304894671,Winter,Saturday,398
2024-01-27,21,11,63,2,1.0,No,1.3570019098410877,Winter,Saturday,957
2024-01-27,22,21,86,1,0.0,No,1.4495991079466677,Winter,Saturday,2250
2024-01-27,23,5,78,6,0.0,No,1.424091887455193,Winter,Saturday,2400
2024-01-28,0,17,40,6,0.0,No,1.3482510467088162,Winter,Sunday,455
2024-01-28,1,41,46,4,0.0,No,1.270777839146673,Winter,Sunday,1039
2024-01-28,2,23,75,8,0.5,No,1.1836315369558985,Winter,Sunday,1278
2024-01-28,3,30,53,8,0.5,No,1.2661711098517583,Winter,Sunday,643
2024-01-28,4,30,72,5,1.0,No,1.1156633999864782,Winter,Sunday,1011
2024-01-28,5,31,43,10,0.0,No,1.2917061278101238,Winter,Sunday,1297
2024-01-28,6,38,63,6,0.0,No,1.0422595962408443,Winter,Sunday,939
2024-01-28,7,40,79,5,0.0,No,1.4106157893365674,Winter,Sunday,1214
2024-01-28,8,32,64,5,5.0,No,1.3523531436742886,Winter,Sunday,1170
2024-01-28,9,27,41,3,5.0,No,1.036669284988632,Winter,Sunday,1089
2024-01-28,10,24,55,4,0.0,No,1.379861991811901,Winter,Sunday,884
2024-01-28,11,39,87,3,5.0,No,1.099513432209093,Winter,Sunday,426
2024-01-28,12,8,53,3,0.0,No,1.1346788300526613,Winter,Sunday,1063
2024-01-28,13,43,60,4,1.0,No,1.2331420449680919,Winter,Sunday,540
2024-01-28,14,44,72,9,1.0,No,1.1927479822514948,Winter,Sunday,1106
2024-01-28,15,12,67,6,0.0,No,1.3561201395298141,Winter,Sunday,2529
2024-01-28,16,16,37,6,0.0,No,1.348162641336372,Winter,Sunday,2079
2024-01-28,17,41,83,1,0.0,No,1.1863116473018278,Winter,Sunday,2300
